id	label	bgsl_curator_meta
https://identifiers.org/glyconavi/GN_CAN83	Tri-LN	"{""keep"": true, ""suggested_class"": ""1B""}"
https://identifiers.org/glyconavi/GN_CAN80	Tri-Lex	"{""keep"": true, ""suggested_class"": ""1A""}"
https://identifiers.org/glyconavi/GN_CAN192	Turanose	"{""keep"": true, ""suggested_class"": ""3B""}"
https://identifiers.org/glyconavi/GN_CAN193	Tyvelose	"{""keep"": true, ""suggested_class"": ""3B""}"
https://identifiers.org/glyconavi/GN_CAN194	Umbelliferose	"{""keep"": true, ""suggested_class"": ""DISCARD""}"
https://identifiers.org/glyconavi/GN_CAN232	Xylose	"{""keep"": true, ""suggested_class"": ""3B""}"
https://identifiers.org/glyconavi/GN_CAN233	Xylulose	"{""keep"": true, ""suggested_class"": ""3B""}"
https://identifiers.org/glyconavi/GN_CAN1	asialoGM1	"{""keep"": true, ""suggested_class"": ""1A""}"
https://identifiers.org/glyconavi/GN_CAN2	asialoGM2	"{""keep"": true, ""suggested_class"": ""1A""}"
https://identifiers.org/glyconavi/GN_CAN20	sialyl lactotetraosylceramide	"{""keep"": true, ""suggested_class"": ""1A""}"
